"","sgCtrl_g1_rep1","sgCtrl_g1_rep2","sgCtrl_g1_rep3","sgCtrl_g2_rep1","sgCtrl_g2_rep2","sgCtrl_g2_rep3","sgNfe2l1_g1_rep1","sgNfe2l1_g1_rep2","sgNfe2l1_g1_rep3","sgNfe2l1_g2_rep1","sgNfe2l1_g2_rep2","sgNfe2l1_g2_rep3","sgNfe2l2_g1_rep1","sgNfe2l2_g1_rep2","sgNfe2l2_g1_rep3","sgNfe2l2_g2_rep1","sgNfe2l2_g2_rep2","sgNfe2l2_g2_rep3","doubleKO_g1_rep1","doubleKO_g1_rep2","doubleKO_g1_rep3","doubleKO_g2_rep1","doubleKO_g2_rep2","doubleKO_g2_rep3"
"Zfp518a",4,13,13,10,9,7,9,4,3,14,6,5,33,16,14,49,17,13,9,10,10,9,5,9
"Blnk",14,61,74,37,63,72,92,21,34,64,48,50,275,78,143,315,115,133,69,90,70,81,60,86
"Dntt",0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
"Opalin",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tll2",0,0,0,1,0,0,1,1,0,0,0,0,2,0,0,1,0,0,0,0,1,1,0,0
"Tm9sf3",17,52,72,41,77,50,67,32,51,49,64,33,198,73,116,210,64,75,63,64,56,52,46,77
"Pik3ap1",7,29,46,12,27,23,42,17,23,38,16,28,93,31,36,82,60,43,28,30,29,31,17,29
"Lcor",12,23,37,26,36,21,52,10,20,41,34,17,95,35,58,104,42,46,40,36,36,27,26,35
"Slit1",2,1,1,2,1,0,0,2,1,3,1,0,4,1,1,2,1,3,1,1,1,1,0,0
"Arhgap19",2,1,2,2,0,0,1,0,0,0,0,3,3,0,2,5,0,0,6,0,0,0,0,2
"Frat1",0,0,0,1,2,1,0,0,0,1,1,0,3,0,0,1,0,2,0,0,0,0,0,1
"Frat2",0,1,2,1,1,1,1,0,0,1,0,1,0,0,2,2,1,2,0,3,1,1,1,1
"Rrp12",1,1,3,0,1,2,3,1,2,1,1,1,8,0,6,2,1,0,2,2,3,1,1,1
"Pgam1",42,99,175,80,176,126,189,66,109,143,85,79,413,125,222,463,170,206,130,144,149,134,106,165
"Exosc1",1,9,16,3,8,8,9,9,1,20,11,8,43,5,20,38,8,17,7,9,13,10,6,9
"Zdhhc16",0,8,4,5,4,3,10,2,4,6,2,3,10,4,11,15,3,13,2,2,6,4,9,2
"Mms19",7,17,13,15,10,14,16,6,6,2,12,7,19,11,18,36,16,13,12,24,13,17,9,10
"Ubtd1",2,4,5,2,4,3,10,2,1,3,5,10,26,5,16,17,10,19,9,4,10,9,0,5
"Ankrd2",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hoga1",0,0,0,0,1,3,2,0,0,3,0,0,0,0,0,0,0,0,2,0,0,1,0,0
"4933411K16Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Morn4",0,2,1,0,1,0,2,0,0,0,2,1,0,0,3,4,2,4,1,1,1,1,1,2
"Pi4k2a",32,64,68,43,71,45,85,31,29,57,54,47,161,69,114,185,77,100,51,65,53,36,51,63
"Avpi1",0,3,1,0,3,0,0,1,1,1,0,0,4,1,1,7,3,3,1,1,0,2,1,2
"Marveld1",0,1,0,0,2,0,4,3,1,0,0,0,6,3,2,4,1,4,0,1,0,0,2,2
"Zfyve27",1,7,3,2,8,4,3,1,6,9,2,2,23,9,10,20,9,11,5,4,10,8,2,7
"Sfrp5",0,0,0,0,1,2,0,0,0,0,0,0,3,0,1,0,0,1,0,1,0,0,0,0
"Golga7b",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
"Crtac1",0,1,2,0,1,0,1,1,1,1,0,0,0,0,0,3,0,3,1,1,0,3,0,1
"Gm34299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"R3hcc1l",5,11,20,10,21,15,20,6,8,16,12,8,34,10,18,52,14,19,13,20,9,20,10,14
"Gm16541",0,1,1,1,1,0,1,0,1,0,1,2,6,1,1,6,0,3,2,3,2,1,1,0
"Loxl4",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
"Pyroxd2",0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,1,0,0,0,0,1,0,0,0
"Gm19437",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Hps1",1,5,4,3,2,1,0,1,4,2,4,2,12,7,12,18,2,5,2,5,3,4,3,1
"Gm16244",0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Hpse2",0,3,5,0,4,2,3,1,3,3,3,4,15,3,2,23,9,10,5,5,3,6,3,6
"Gm34517",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
"Gm47936",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Cnnm1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0
"Gm47938",0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Got1",9,20,28,10,22,21,41,8,10,26,19,11,109,34,50,116,38,53,31,38,20,27,16,25
"Gm50194",0,0,1,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0
"Gm34636",0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gm20467",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Nkx2-3",0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
"Gm34922",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Slc25a28",2,5,5,3,2,4,10,0,2,2,6,4,12,5,6,11,5,12,11,7,3,2,1,3
"BC037704",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Entpd7",1,4,3,5,5,1,3,0,0,6,5,3,8,3,7,6,4,7,3,6,5,5,2,9
"Cox15",1,5,6,4,7,4,6,2,4,6,4,6,30,4,11,25,8,13,7,9,8,11,8,7
"Cutc",3,9,21,9,13,7,12,5,11,13,9,9,25,5,17,46,14,19,10,16,10,8,9,12
"Abcc2",0,0,0,0,0,0,1,0,0,4,0,0,1,1,1,3,0,0,1,1,1,1,0,0
"Dnmbp",2,7,4,5,5,6,9,0,5,6,3,2,21,6,9,14,8,11,4,6,2,4,3,4
"Gm50217",0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cpn1",1,1,2,1,0,2,1,0,0,0,0,1,5,1,3,3,2,1,0,1,1,0,1,0
"Cyp2c23",0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Erlin1",1,5,11,8,6,8,8,5,4,6,6,3,33,6,9,12,6,5,7,8,8,2,8,8
"Chuk",9,22,15,16,23,9,22,5,11,14,11,11,57,16,27,55,30,17,19,21,20,15,12,20
"Cwf19l1",0,1,3,1,1,0,4,2,1,4,3,3,7,1,9,10,4,3,1,6,1,2,2,6
"Bloc1s2",4,8,7,7,7,4,17,6,8,8,8,8,48,10,19,27,20,19,13,11,9,4,8,10
"Pkd2l1",0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,2,0,0,0,0,0
"Scd3",0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,1,0,2,0,0,1,0,1,0
"Gm50323",0,0,1,2,2,1,6,2,1,0,0,1,6,1,1,4,3,1,1,2,1,1,1,0
"Scd2",4,13,21,20,21,8,25,6,15,13,8,9,47,11,14,61,17,21,13,16,8,11,13,16
"Gm50334",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Scd4",0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2
"Scd1",0,4,3,5,5,3,0,0,0,0,0,1,2,1,9,10,3,3,1,2,1,3,1,4
"Gm50337",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm35406",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
"Wnt8b",0,0,1,0,0,0,1,0,0,4,0,0,1,0,0,2,0,1,1,0,1,0,0,1
"Sec31b",0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,1,1,0
"Ndufb8",14,48,59,41,47,37,56,21,33,45,40,33,162,49,85,134,60,64,44,50,58,47,35,46
"Hif1an",3,2,5,3,5,4,4,1,1,2,3,1,12,8,7,13,9,6,4,3,10,3,4,3
"Gm35460",0,0,0,2,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
"Gm26644",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm35610",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pax2",0,0,0,0,0,0,1,0,0,1,0,1,3,1,0,0,0,0,1,0,0,0,1,1
"Gm20395",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700039E22Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slf2",4,10,10,3,9,8,10,3,5,9,5,2,38,12,13,39,19,14,5,16,7,2,2,8
"4930414N06Rik",0,1,2,3,0,2,0,0,0,0,0,1,2,0,1,5,3,3,3,1,0,2,0,0
"Sema4g",0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
"Mrpl43",5,13,19,9,14,16,22,7,14,22,17,16,57,13,30,78,30,39,21,24,22,9,12,27
"Twnk",1,1,2,0,3,2,1,2,2,1,0,2,5,2,2,6,2,2,1,3,3,4,0,3
"Lzts2",1,0,4,0,1,2,2,0,0,0,1,2,3,0,2,4,3,2,4,1,3,0,0,2
"Pdzd7",0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0
"Sfxn3",2,22,23,13,26,12,22,10,18,16,21,14,37,20,25,55,20,32,13,24,13,22,18,10
"Gm35867",0,1,2,0,1,1,1,0,0,0,0,1,3,0,1,1,0,0,2,0,1,0,0,0
"Kazald1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tlx1",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Tlx1os",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Lbx1",0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0
"Gm28578",4,4,5,1,5,2,8,2,0,3,5,4,22,6,9,18,10,9,1,2,5,1,8,2
"Gm29594",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1700016H03Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Btrc",3,10,8,7,8,9,12,3,6,14,7,7,31,14,27,20,18,20,5,11,14,8,5,13
"Poll",0,3,8,0,5,4,2,0,1,3,2,2,5,5,1,6,0,4,0,1,4,0,0,3
"Gm17018",10,30,42,32,37,33,41,17,15,27,34,19,76,47,47,91,56,38,21,31,25,25,18,35
"Fbxw4",3,9,8,1,5,4,5,5,5,8,5,7,21,12,11,32,8,8,6,10,7,4,3,9
"Fgf8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"Npm3",1,4,8,2,2,6,8,3,3,4,5,5,22,10,22,28,13,5,4,6,12,6,6,12
"Gm15491",0,5,1,2,1,0,1,1,0,3,0,0,1,1,0,2,2,1,1,0,1,0,3,0
"Oga",28,42,40,27,58,33,58,16,23,31,38,21,113,39,53,131,78,60,37,35,39,30,33,33
"Kcnip2",2,0,1,0,0,0,0,1,2,1,1,2,2,0,2,5,1,5,1,0,0,1,0,5
"Armh3",6,7,10,6,1,6,22,3,6,12,5,5,40,12,17,34,16,11,12,14,9,6,12,7
"Gm50196",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"4930505N22Rik",1,0,2,0,1,0,1,0,1,0,0,0,2,0,3,3,0,2,0,1,1,0,1,1
"Hps6",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ldb1",2,4,3,3,1,2,8,1,2,2,2,4,13,7,2,8,5,4,2,4,1,2,4,5
"Pprc1",1,9,13,5,10,8,14,2,12,8,9,6,24,7,18,22,14,10,9,15,10,6,15,10
"Nolc1",4,6,8,2,8,10,14,0,6,9,4,2,28,9,14,30,13,16,10,10,12,8,4,9
"Gm50306",0,2,1,0,1,1,1,0,0,2,0,0,4,3,3,5,0,0,1,0,1,0,0,2
"Elovl3",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pitx3",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
"Gbf1",7,9,16,15,16,8,28,5,6,11,10,10,36,15,32,41,24,20,9,15,13,7,7,4
"Gm16726",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0
"4833438C02Rik",1,3,7,3,3,1,3,2,1,3,2,4,16,7,5,5,6,8,3,7,5,1,2,5
"Nfkb2",9,22,27,12,19,24,21,7,7,23,17,6,62,26,34,71,35,29,19,24,16,11,20,18
"Psd",0,0,0,2,0,1,1,0,1,1,0,0,0,1,0,2,0,3,1,0,0,1,0,0
"Fbxl15",0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,2,2,0,1,0,1
"Cuedc2",7,15,42,20,27,32,44,23,26,23,20,16,91,31,54,81,45,62,22,33,43,19,16,36
"Mfsd13a",0,0,7,1,2,3,5,3,0,7,4,5,16,8,12,12,4,4,2,9,4,3,4,3
"2310034G01Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Actr1a",14,32,53,22,52,44,39,20,29,32,39,19,142,40,71,158,52,67,37,60,46,44,35,39
"Sufu",0,3,6,2,9,6,10,6,4,5,7,2,24,4,9,20,8,4,4,4,7,2,6,5
"Trim8",1,4,2,0,7,3,1,1,2,5,2,1,8,7,6,19,5,8,7,4,6,4,6,4
"Arl3",17,30,75,32,57,64,94,26,53,62,53,50,212,54,119,225,77,97,68,59,54,27,27,51
"Sfxn2",1,0,2,3,9,3,10,2,5,7,2,1,19,4,5,28,7,13,7,2,4,5,2,12
"Wbp1l",8,15,33,14,24,12,20,11,7,14,14,12,59,20,23,77,31,32,12,16,15,14,15,19
"Gm36602",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,0
"Cyp17a1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Borcs7",3,18,35,12,16,25,21,10,20,22,10,17,76,21,46,78,38,44,28,25,26,13,24,20
"As3mt",4,5,8,1,14,2,20,4,4,12,8,4,21,4,13,24,12,9,8,5,3,7,5,3
"Cnnm2",2,2,1,1,2,4,7,5,4,4,5,2,9,4,5,14,1,4,3,3,4,1,2,4
"Gm50431",1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0
"Nt5c2",0,3,7,4,11,9,20,7,7,11,7,6,32,16,18,28,21,17,11,9,11,9,7,10
"Ina",0,0,1,0,0,0,0,0,0,2,0,0,3,0,0,1,1,1,4,1,0,2,2,4
"Pcgf6",1,1,4,8,5,2,2,2,1,3,3,3,5,1,10,10,5,5,4,3,2,4,1,0
"Taf5",0,2,2,1,4,1,3,1,1,4,2,3,7,2,4,6,2,0,2,6,2,3,0,6
"Atp5md",126,274,444,213,388,346,526,169,326,393,258,333,1174,443,749,1315,544,570,466,432,493,436,335,511
"Pdcd11",1,4,6,3,4,1,11,1,3,5,7,2,16,6,10,22,6,6,4,3,12,3,3,10
"Calhm2",0,1,1,1,1,1,0,4,6,2,0,0,2,0,0,1,0,1,1,3,2,1,0,1
"Calhm1",0,0,0,0,1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,0
"Calhm3",0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,1,1,1,1,2,0,0,0
"Neurl1a",0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0
"Gm36693",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50339",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sh3pxd2a",1,5,11,7,9,2,5,4,4,7,4,3,15,10,5,23,14,5,3,8,5,3,5,5
"Stn1",0,2,9,2,2,3,5,1,3,8,4,4,7,2,5,17,8,16,1,1,2,4,2,4
"Gm19557",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Slk",9,16,25,9,19,20,27,9,8,26,14,13,63,16,27,64,34,32,20,20,25,15,28,21
"Gm50358",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm16068",0,1,2,0,0,0,1,0,0,1,1,0,2,1,1,0,0,2,0,0,0,1,1,1
"Col17a1",0,2,2,1,0,1,2,0,2,0,0,0,0,0,3,3,0,0,1,0,3,2,0,0
"Gm50281",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50282",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sfr1",21,35,106,35,83,61,73,25,61,84,49,50,281,84,128,293,127,145,65,94,94,72,42,82
"Cfap43",1,7,2,0,4,2,5,0,1,2,2,3,9,3,3,9,12,4,3,1,2,2,0,2
"Gsto1",18,34,38,34,60,40,66,33,52,48,41,38,164,58,107,161,71,59,50,55,54,39,42,44
"Gsto2",0,0,3,0,0,0,2,0,0,2,1,0,6,1,0,4,1,0,0,0,0,0,0,0
"Itprip",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Cfap58",0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0
"Gm50430",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
"Sorcs3",1,2,3,0,2,0,6,1,1,0,2,0,6,3,1,5,3,2,1,0,0,4,0,5
"Gm50441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50442",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Sorcs1",2,0,1,0,5,1,4,0,2,4,0,1,9,1,8,11,4,6,3,3,2,4,0,1
"Gm45352",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm26629",2,0,0,0,1,1,1,0,0,0,0,0,5,0,3,1,1,2,0,0,1,2,0,1
"Gm50302",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50330",0,1,2,1,4,1,4,3,0,1,2,2,14,2,3,6,6,8,3,1,2,0,0,0
"Gm50329",0,1,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
"Ins1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50331",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50332",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"AA387883",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Xpnpep1",8,17,41,10,18,13,33,17,22,37,19,10,73,24,47,94,28,34,24,33,19,32,20,30
"1700054A03Rik",31,66,140,26,75,42,144,38,44,92,66,38,295,108,150,278,132,107,90,90,63,70,56,100
"Gm30381",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Add3",4,5,12,6,7,7,17,3,7,12,4,10,23,8,15,24,13,18,8,7,13,2,3,7
"1700001K23Rik",0,0,2,0,0,0,1,0,0,0,0,0,1,1,0,3,0,2,0,2,1,0,0,0
"Mxi1",2,13,21,7,19,22,28,10,14,14,16,13,57,14,28,58,40,36,18,22,15,13,9,29
"Gm30541",0,0,1,0,0,0,1,1,0,0,0,1,1,0,1,2,0,0,0,0,2,0,0,1
"Gm10197",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
"Smndc1",11,20,20,17,27,17,21,4,13,25,17,13,58,32,37,73,26,28,23,20,24,19,15,17
"8030456M14Rik",0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,1,0,0,1
"Mirt1",0,0,4,0,2,3,1,1,2,2,1,0,15,3,4,5,5,4,4,2,2,1,1,1
"4833407H14Rik",0,0,3,0,1,0,0,0,0,0,1,1,6,4,5,14,3,9,3,3,1,0,4,1
"Gm50394",0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,2
"Dusp5",1,13,14,6,13,9,16,6,6,8,9,7,35,11,25,41,22,32,20,22,21,13,13,25
"Nutf2-ps1",4,4,8,6,8,3,8,3,4,2,2,5,15,5,6,20,7,6,9,6,4,5,3,6
"Smc3",5,7,12,3,9,5,11,6,6,9,10,1,24,16,11,33,14,19,8,14,8,6,8,12
"Rbm20",0,0,1,0,1,2,3,0,1,1,1,0,2,0,4,2,4,0,3,0,0,0,1,0
"Gm16299",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Pdcd4",1,7,12,3,8,5,7,8,5,5,5,2,19,6,19,33,18,12,10,10,7,11,15,6
"Bbip1",17,39,67,32,60,39,88,25,48,51,50,34,183,72,85,193,73,76,63,54,47,54,47,68
"Shoc2",17,34,40,17,45,47,47,13,20,32,23,30,127,39,61,121,43,71,25,24,48,33,27,52
"4930484I04Rik",1,1,0,3,1,1,5,0,3,1,1,1,8,2,6,10,6,9,1,4,3,1,1,1
"Adra2a",0,0,0,1,0,1,0,0,0,1,1,0,1,1,0,1,1,0,0,1,0,1,0,1
"Gm50186",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Gm50191",0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1
"Gpam",0,0,1,3,1,5,3,2,3,4,4,0,6,1,1,9,3,7,3,1,3,2,1,2
"Gm31356",0,0,0,0,0,0,2,0,0,0,0,1,0,0,1,1,1,2,0,0,0,0,0,1
"Tectb",0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,1,0,0,0,0,0
"Gucy2g",0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
"Acsl5",7,22,27,8,29,23,20,9,12,13,20,19,53,20,40,75,28,33,11,16,20,21,18,20
"Zdhhc6",8,12,17,10,11,18,21,15,8,17,10,6,51,14,15,43,19,13,21,22,16,19,12,12
"Vti1a",18,50,47,40,36,33,89,12,24,52,21,34,139,41,84,171,69,75,58,42,55,31,37,53
"Tcf7l2",13,15,20,11,19,14,24,8,4,15,11,13,63,23,32,51,17,26,23,24,25,15,20,15
"Ppnr",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"D730002M21Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm31912",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Habp2",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
"Nrap",0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,1,3,0,0,0,1,0,1
"Gm17197",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Casp7",6,15,21,18,32,12,33,18,13,24,15,21,74,26,43,86,42,37,25,21,26,19,17,24
"Plekhs1",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"Dclre1a",0,0,2,0,2,0,2,0,2,1,1,0,1,3,1,5,3,2,5,1,6,0,2,2
"Nhlrc2",5,14,12,17,16,14,18,3,7,12,9,10,50,13,25,52,16,18,10,15,6,7,11,18
"Gm32441",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm32492",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Adrb1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
"Gm50100",0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Ccdc186",3,10,14,8,12,17,15,10,6,19,3,6,47,10,21,48,17,18,14,10,11,7,6,19
"Tdrd1",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0
"Vwa2",0,0,0,0,1,0,2,0,0,1,0,0,6,0,1,1,3,0,2,0,0,0,2,1
"Afap1l2",0,0,3,0,1,0,1,1,0,1,2,0,4,0,6,9,2,5,1,1,2,1,0,3
"Ablim1",0,1,2,0,0,0,1,1,1,3,0,3,11,0,8,7,3,2,5,1,3,0,2,2
"4930449E18Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"B230217O12Rik",0,1,2,0,0,4,1,0,2,0,0,2,8,2,6,5,2,3,3,3,1,1,0,5
"Gm50270",0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0
"Fam160b1",0,3,9,3,8,5,4,5,3,3,6,4,13,1,22,17,5,10,7,7,3,2,3,5
"Gm50271",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
"Trub1",1,1,2,5,1,0,3,2,2,1,2,1,6,3,5,5,3,2,1,2,2,3,3,3
"6720468P15Rik",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm32932",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"Gm50285",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
"Atrnl1",11,35,35,19,35,32,42,16,33,45,14,19,145,40,78,152,60,79,38,37,66,35,33,62
"Gm50287",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
"Gm16277",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
"Gfra1",1,3,1,0,1,3,4,2,0,1,1,2,4,1,1,2,2,2,1,0,1,1,1,2
"Ccdc172",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"1810007D17Rik",0,0,0,1,1,2,2,0,0,0,0,0,2,0,1,0,2,0,0,1,0,0,0,0
"Pnlip",0,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,1,0,1,0
