"","sgNfe2l1","sgNfe2l2","doubleKO"
"Slc39a9",0,0,0
"Susd6",0,0,0
"Srsf5",0,0,0
"Med6",0,0,0
"Ttc9",0,0,0
"Pcnx",0,0,0
"Sipa1l1",0,0,0
"Rgs6",0,0,0
"Dpf3",0,0,0
"Zfyve1",0,0,0
"Rbm25",0,0,0
"Psen1",0,0,0
"Numb",0,0,0
"Gm5436",0,0,0
"Ptgr2",0,0,0
"Zfp410",0,0,0
"Coq6",0,0,0
"Aldh6a1",0,0,0
"Lin52",0,0,0
"Abcd4",0,0,0
"Npc2",0,0,0
"Isca2",0,0,0
"Arel1",0,0,0
"Fcf1",0,0,0
"Ylpm1",0,0,0
"Dlst",0,0,0
"Pgf",0,0,0
"Eif2b2",0,0,0
"Acyp1",0,0,0
"Nek9",0,0,0
"Tmed10",0,0,0
"Fos",0,0,0
"Jdp2",0,0,0
"Batf",0,0,0
"Erg28",0,0,0
"Ttll5",0,0,0
"Ift43",0,0,0
"Gpatch2l",0,0,0
"Irf2bpl",0,0,0
"Cipc",0,0,0
"Tmed8",0,0,0
"Vipas39",0,0,0
"Ahsa1",0,0,0
"Sptlc2",0,0,0
"Alkbh1",0,0,0
"Slirp",0,0,0
"Snw1",0,0,0
"Adck1",0,0,0
"Nrxn3",0,0,0
"Dio2",0,0,0
"Cep128",0,0,0
"Gtf2a1",0,0,0
"Ston2",0,0,0
"Sel1l",0,0,0
"Flrt2",1,0,0
"Gm6863",0,0,0
"Galc",0,0,0
"Gpr65",0,0,0
"Zc3h14",0,0,0
"Eml5",0,0,0
"Foxn3",0,0,0
"Gm19951",0,0,0
"Kcnk13",0,0,0
"Psmc1",0,0,0
"Calm1",0,1,0
"Ttc7b",0,0,0
"Rps6ka5",0,0,0
"Dglucy",0,0,0
"Gm47639",0,0,0
"Ppp4r3a",0,0,0
"Trip11",0,0,0
"Atxn3",0,0,0
"Ndufb1-ps",0,0,0
"Cpsf2",0,0,0
"Rin3",0,0,0
"Lgmn",0,0,0
"Golga5",0,0,0
"Itpk1",0,0,0
"Tmem251",0,0,0
"Ubr7",0,0,0
"Btbd7",0,0,0
"Ddx24",0,0,0
"Ifi27",1,0,0
"Ifi27l2a",-1,1,1
"Serpina3g",0,0,0
"Dicer1",0,0,0
"Gm28875",0,0,0
"Glrx5",0,0,0
"Atg2b",0,0,0
"Gskip",0,0,0
"Papola",0,0,0
"Vrk1",0,0,0
"Setd3",0,0,0
"Ccnk",0,0,0
"Evl",0,0,0
"Yy1",0,0,0
"Wars",0,0,0
"Wdr25",0,0,0
"Ppp2r5c",0,0,0
"Gm19605",0,0,0
"Dync1h1",0,0,0
"Hsp90aa1",0,0,0
"Wdr20",0,0,0
"Zfp839",0,0,0
"Cinp",0,0,0
"Tecpr2",0,0,0
"Rcor1",0,0,0
"4930595D18Rik",0,0,0
"Traf3",0,0,0
"Cdc42bpb",0,0,0
"Exoc3l4",0,0,0
"Tnfaip2",-1,-1,-1
"Gm40578",0,-1,0
"Eif5",0,0,0
"Mark3",0,0,0
"Ckb",0,0,0
"Bag5",0,0,0
"Apopt1",0,0,0
"Klc1",0,0,0
"5033406O09Rik",0,0,0
"Atp5mpl",0,0,0
"Inf2",0,0,0
"Adssl1",0,0,0
"Siva1",0,0,0
"Akt1",0,0,0
"Pld4",0,0,0
"Ahnak2",0,0,0
"Cdca4",0,0,0
"Gpr132",0,0,0
"Brf1",0,0,0
"Pacs2",0,0,0
"Crip1",0,1,1
"Zfp386",0,0,0
"Gm20658",0,0,0
"Wdr60",0,0,0
"Esyt2",0,0,0
"Ncapg2",0,0,0
"Ptprn2",0,0,0
"Sp4",0,0,0
"Itgb8",0,0,0
"Macc1",0,0,0
"Selenop",0,0,0
"Ghr",0,0,0
"Fbxo4",0,0,0
"AW549877",0,0,0
"Oxct1",0,0,0
"Rpl37",0,1,1
"Gm10250",0,0,0
"Prkaa1",0,0,0
"Ttc33",0,0,0
"Ptger4",0,0,0
"5430437J10Rik",0,1,1
"Dab2",0,0,0
"Fyb",0,0,0
"Rictor",0,0,0
"Wdr70",0,0,0
"Nup155",0,0,0
"Cplane1",0,0,0
"Nipbl",0,0,0
"Gm49249",0,0,0
"Lmbrd2",0,0,0
"Il7r",0,0,0
"Dnajc21",0,0,0
"Brix1",0,1,0
"Rai14",0,0,0
"Tars",0,0,0
"Sub1",0,0,0
"Zfr",0,0,0
"Mtmr12",0,0,0
"Golph3",0,0,0
"Pdzd2",0,0,0
"6030458C11Rik",0,0,0
"Drosha",0,0,0
"Cdh12",0,0,0
"Cdh18",0,0,0
"Gm35769",0,0,0
"Basp1",0,0,0
"Myo10",-1,0,0
"Retreg1",0,0,0
"Zfp622",0,0,0
"Fbxl7",0,0,0
"Ank",0,0,0
"Otulin",0,0,0
"Otulinl",0,0,0
"Trio",0,0,0
"Gm31458",0,0,0
"Ctnnd2",0,0,0
"Dap",0,0,0
"Ankrd33b",0,0,0
"Ropn1l",0,0,0
"March6",0,0,0
"Cct5",0,1,0
"Fam173b",0,0,0
"Sdc2",0,0,0
"Cpq",0,0,0
"Mtdh",0,0,0
"Laptm4b",0,0,0
"Rpl30",0,1,1
"Rida",0,0,0
"Pop1",0,0,0
"Stk3",0,0,0
"Vps13b",0,0,0
"Cox6c",0,0,0
"Polr2k",0,0,0
"Rnf19a",0,0,0
"Ankrd46",1,0,0
"Pabpc1",0,0,0
"Ywhaz",0,0,0
"Zfp706",0,0,0
"Rrm2b",0,0,0
"Ubr5",0,0,0
"Klf10",0,0,0
"Azin1",0,0,0
"Atp6v1c1",0,0,0
"Slc25a32",0,0,0
"Dcaf13",0,0,0
"Dcstamp",0,1,1
"Dpys",0,0,0
"Lrp12",0,0,0
"AU022793",0,0,0
"Gm49254",0,0,0
"Gm33251",0,0,0
"Zfpm2",0,0,0
"Oxr1",0,0,0
"Angpt1",0,0,-1
"Eif3e",0,1,0
"Emc2",0,1,0
"Eny2",0,0,0
"Csmd3",0,0,0
"Trps1",0,1,0
"Eif3h",0,0,0
"Utp23",0,0,0
"Rad21",0,0,0
"Ext1",0,0,0
"Samd12",0,0,0
"Nov",0,0,0
"Taf2",0,0,0
"Deptor",0,0,0
"Mrpl13",0,0,0
"Sntb1",0,-1,-1
"Zhx2",0,0,0
"Derl1",0,0,0
"Tbc1d31",0,0,0
"9130401M01Rik",0,0,0
"Atad2",0,0,0
"Wdyhv1",0,0,0
"Fbxo32",0,0,0
"Gm15943",0,1,0
"Fam91a1",0,0,0
"Tmem65",0,0,0
"Gm49356",0,0,0
"Tatdn1",0,0,0
"Ndufb9",0,0,0
"Mtss1",0,0,0
"Sqle",0,0,0
"Washc5",0,0,0
"Nsmce2",0,0,0
"Trib1",0,0,0
"Fam84b",0,0,0
"Myc",0,0,0
"Pvt1",0,0,0
"Gm41335",0,0,0
"Fam49b",0,0,0
"Asap1",0,1,0
"Efr3a",0,0,0
"Tmem71",0,0,0
"Phf20l1",0,0,0
"Sla",0,0,0
"Ndrg1",0,0,0
"St3gal1",0,0,0
"Zfat",0,0,0
"Gm10240",0,0,0
"Gm20732",0,0,0
"Trappc9",0,0,0
"Chrac1",0,0,0
"Ago2",0,0,0
"Ptk2",0,0,0
"Dennd3",0,0,0
"Ptp4a3",0,0,0
"Gm39556",0,0,0
"Ly6e",0,1,0
"Ly6i",-1,0,0
"Ly6a",-1,0,-1
"Ly6c2",-1,0,0
"I830127L07Rik",-1,0,0
"Gsdmd",0,0,0
"Eef1d",0,0,0
"Tsta3",0,0,0
"Zfp707",0,0,0
"Puf60",0,0,0
"Plec",0,0,0
"Parp10",0,0,0
"Grina",0,0,0
"Exosc4",0,0,0
"Gpaa1",0,0,0
"Cyc1",0,0,0
"Sharpin",0,0,0
"Maf1",0,0,0
"Mroh1",0,0,0
"Bop1",0,0,0
"Hsf1",0,0,0
"Dgat1",0,0,0
"Cpsf1",0,0,0
"Vps28",0,1,0
"Cyhr1",0,0,0
"Ppp1r16a",0,0,0
"Arhgap39",0,0,0
"Rpl8",0,0,0
"1110038F14Rik",0,0,0
"Apol7c",0,1,1
"Apol9b",-1,0,0
"Myh9",0,0,0
"Txn2",0,0,0
"Eif3d",0,0,0
"Ift27",0,0,0
"Ncf4",0,0,0
"Csf2rb2",0,0,0
"Csf2rb",0,0,0
"Kctd17",0,0,0
"Rac2",1,1,0
"Gm36738",0,0,0
"Cyth4",0,0,0
"Gga1",0,0,0
"Lgals1",1,0,0
"Nol12",0,0,0
"Triobp",0,0,0
"H1f0",0,0,0
"Eif3l",0,1,0
"Micall1",0,0,0
"Polr2f",0,0,0
"Maff",0,0,0
"Tmem184b",0,0,0
"Csnk1e",0,0,0
"Ddx17",0,0,0
"Cby1",0,0,0
"Tomm22",0,0,0
"Josd1",0,0,0
"Gtpbp1",0,0,0
"Sun2",0,0,0
"Dnal4",0,0,0
"Apobec3",0,0,0
"Rpl3",0,1,0
"Syngr1",0,0,0
"Mief1",0,0,0
"Atf4",0,0,0
"Rps19bp1",0,0,0
"Enthd1",0,0,0
"Grap2",0,0,0
"Tnrc6b",0,0,0
"Adsl",0,0,0
"Sgsm3",0,0,0
"Mkl1",0,0,0
"Slc25a17",0,0,0
"St13",0,0,0
"Xpnpep3",0,0,0
"Rbx1",0,0,0
"Ep300",0,0,0
"Rangap1",0,0,0
"Zc3h7b",0,0,0
"Tob2",0,0,0
"Phf5a",0,0,0
"Aco2",0,0,0
"Gm5805",0,0,0
"Xrcc6",0,0,0
"Desi1",0,0,0
"Snu13",0,0,0
"Ccdc134",0,0,0
"Srebf2",0,0,0
"Naga",0,0,0
"Smdt1",0,0,0
"Ndufa6",0,0,0
"Tcf20",0,-1,0
"Nfam1",0,0,0
"Serhl",0,0,0
"Rrp7a",0,0,0
"Poldip3",0,0,0
"Cyb5r3",0,0,0
"Arfgap3",0,0,0
"Pacsin2",0,0,0
"Tspo",-1,0,0
"Samm50",0,0,0
"Parvb",0,0,0
"Parvg",0,0,0
"Nup50",0,0,0
"5031439G07Rik",0,0,0
"Fam118a",0,0,0
"Atxn10",0,0,0
"Cdpf1",0,0,0
"Trmu",0,0,0
"Cerk",0,0,0
"Tbc1d22a",0,0,0
"Brd1",0,0,0
"Zbed4",0,0,0
"Creld2",0,0,0
"Pim3",0,0,0
"Trabd",0,0,0
"Selenoo",0,0,0
"Dennd6b",0,0,0
"Ppp6r2",0,0,0
"Sbf1",0,0,0
"Ncaph2",0,0,0
"Sco2",0,0,0
"Arsa",0,0,0
"Alg10b",0,0,0
"Cpne8",0,0,0
"Rpl31-ps8",0,0,0
"Kif21a",0,0,0
"Lrrk2",0,0,0
"Gm4335",0,0,0
"Gxylt1",0,0,0
"Yaf2",0,0,0
"Zcrb1",0,0,0
"Pphln1",0,0,0
"Irak4",0,0,0
"Twf1",0,0,0
"Ano6",0,0,0
"2610037D02Rik",0,0,0
"Arid2",0,0,0
"Scaf11",0,0,0
"Slc38a1",0,0,0
"Slc38a2",0,0,0
"Pced1b",0,0,0
"Rpap3",0,0,0
"Slc48a1",1,0,0
"Vdr",0,0,0
"Tmem106c",0,0,0
"Senp1",0,0,0
"Asb8",0,0,0
"Kansl2",0,0,0
"Ccnt1",0,0,0
"Cacnb3",0,0,1
"Ddx23",0,0,0
"Rnd1",0,0,0
"Ccdc65",0,0,0
"Fkbp11",0,0,0
"Arf3",0,0,0
"Prkag1",0,0,0
"Kmt2d",0,0,0
"Rhebl1",0,0,0
"Lmbr1l",0,0,0
"Tuba1b",0,1,1
"Tuba1c",0,1,0
"Mcrs1",0,0,0
"Tmbim6",0,0,0
"Racgap1",0,0,0
"Smarcd1",0,0,0
"Cox14",0,0,0
"Cers5",0,0,0
"Lima1",0,0,0
"Fam186a",0,0,0
"Larp4",0,0,0
"Dip2b",0,0,0
"Atf1",0,0,0
"Mettl7a1",0,0,0
"Slc11a2",0,0,0
"Letmd1",0,0,0
"Dazap2",0,0,0
"Galnt6",0,0,0
"Acvr1b",0,0,0
"Atg101",0,0,0
"Eif4b",0,0,0
"Spryd3",0,0,0
"Zfp740",0,0,0
"Itgb7",0,0,0
"Mfsd5",0,0,0
"Pfdn5",0,0,0
"Myg1",0,0,0
"Aaas",0,0,0
"Sp1",0,0,0
"Gm26518",0,0,0
"Prr13",0,0,0
"Pcbp2",0,0,0
"Tarbp2",0,0,0
"Atp5g2",0,0,0
"Cbx5",0,0,0
"Hnrnpa1",0,1,1
"Copz1",0,0,0
"Gpr84",0,0,0
"Itga5",0,0,0
"Gtsf2",0,0,0
"Nckap1l",0,0,0
"Pde1b",0,0,0
"Mucl1",0,1,1
"Zfp263",0,0,0
"Zfp597",0,0,0
"Trap1",0,0,0
"Crebbp",0,0,0
"Adcy9",0,0,0
"Pam16",0,0,0
"Coro7",0,0,0
"Dnaja3",0,0,0
"Nmral1",0,0,0
"Hmox2",0,0,0
"Cdip1",0,0,0
"Ubald1",0,0,0
"Mgrn1",0,0,0
"Nudt16l1",0,0,0
"Anks3",0,0,0
"Rogdi",0,0,0
"Glyr1",0,0,0
"Ubn1",0,0,0
"Nagpa",0,0,0
"Alg1",0,0,0
"Eef2kmt",0,0,0
"Rbfox1",0,0,0
"Pmm2",0,0,0
"Carhsp1",0,0,0
"Usp7",-1,0,0
"1810013L24Rik",0,0,0
"Emp2",0,0,0
"Nubp1",0,0,0
"Ciita",0,0,0
"Dexi",0,0,0
"Clec16a",0,0,0
"Socs1",0,0,0
"Litaf",0,0,0
"Snn",0,0,0
"Txndc11",0,0,0
"Zc3h7a",0,0,0
"Rsl1d1",0,0,0
"2610020C07Rik",0,0,0
"Gspt1",0,0,0
"Snx29",0,0,-1
"Cpped1",0,0,0
"4930414F18Rik",0,0,0
"Ercc4",0,0,0
"Mkl2",0,0,0
"Parn",0,0,0
"Bfar",0,0,0
"Rrn3",0,0,0
"Ntan1",0,0,0
"Pdxdc1",0,0,0
"Marf1",0,0,0
"Nde1",0,0,0
"Fopnl",0,0,0
"Abcc1",0,0,0
"Ube2v2",0,0,0
"Mcm4",0,0,0
"Prkdc",0,0,0
"Mzt2",0,0,0
"Cebpd",0,0,0
"Spidr",0,0,0
"Pkp2",0,0,0
"Dnm1l",0,0,0
"Fgd4",0,0,0
"Top3b",0,0,0
"Ppm1f",0,0,0
"Mapk1",0,0,0
"Ppil2",0,0,0
"Sdf2l1",0,0,0
"Ube2l3",0,0,0
"Pi4ka",0,0,0
"Snap29",0,0,0
"Crkl",0,0,0
"Lztr1",0,0,0
"Smpd4",0,0,0
"Med15",0,0,0
"Ess2",0,0,0
"Slc25a1",0,0,0
"Dgcr6",0,0,0
"Ranbp1",0,0,0
"Tango2",0,0,0
"Comt",0,0,0
"Txnrd2",0,0,0
"Cdc45",0,0,0
"Ufd1",0,0,0
"Mrpl40",0,1,0
"Klhl6",0,0,0
"Klhl24",0,0,0
"Yeats2",0,0,0
"Parl",0,0,0
"Abcc5",0,-1,-1
"Eif2b5",0,0,0
"Dvl3",0,0,0
"Ap2m1",1,0,0
"Abcf3",0,0,0
"Alg3",0,0,0
"Psmd2",0,0,0
"Eif4g1",0,0,0
"Polr2h",0,0,0
"Vps8",0,0,0
"2510009E07Rik",0,0,0
"Senp2",0,0,0
"Igf2bp2",0,0,0
"Tra2b",0,0,0
"Etv5",0,0,0
"Tbccd1",0,0,0
"Dnajb11",0,0,0
"Eif4a2",0,0,0
"Rfc4",0,0,0
"Masp1",0,0,0
"Rtp4",0,0,0
"Bcl6",0,0,0
"Lppos",0,0,0
"Lpp",0,0,0
"A230028O05Rik",0,0,0
"Il1rap",0,0,0
"Ccdc50",0,0,0
"Fgf12",0,0,0
"Atp13a4",0,0,0
"Opa1",0,0,0
"Atp13a3",0,0,0
"Lsg1",0,0,0
"Acap2",0,0,0
"AC130815.2",0,0,0
"Ppp1r2",0,0,0
"AC130815.1",0,0,0
"Dlg1",0,0,0
"0610012G03Rik",0,0,0
"Ncbp2",0,0,0
"Senp5",0,0,0
"Pak2",0,0,0
"Pigx",0,0,0
"Nrros",0,0,0
"Fbxo45",0,0,0
"Wdr53",0,0,0
"Rnf168",0,0,0
"Ubxn7",0,0,0
"Tm4sf19",0,0,0
"Tctex1d2",0,0,0
"Pcyt1a",0,0,0
"Tfrc",0,0,0
"Fyttd1",0,0,0
"Lrch3",0,0,0
"Gm17106",0,0,0
"Rpl35a",0,0,0
"Lmln",0,0,0
"Osbpl11",0,0,0
"Snx4",0,0,0
"Zfp148",0,0,0
"Itgb5",0,0,0
"Kalrn",0,0,0
"Hacd2",0,0,0
"Sec22a",0,0,0
"Pdia5",0,0,0
"Gm5963",0,0,0
"Dirc2",0,0,0
"Hspbap1",0,0,0
"Parp14",0,0,0
"Dtx3l",0,0,0
"Parp9",0,0,0
"Gm15564",0,0,0
"Kpna1",0,0,0
"Fam162a",0,0,0
"Ccdc58",0,0,0
"Stfa2l1",0,0,0
"Gm5483",0,0,0
"2010005H15Rik",0,1,1
"Stfa1",0,0,0
"BC100530",0,0,0
"Stfa2",0,0,0
"Stfa3",0,0,0
"AC117662.4",0,0,0
"Cd86",0,1,0
"Slc15a2",0,0,0
"Eaf2",0,0,0
"Iqcb1",0,0,0
"Golgb1",0,0,0
"4930565N06Rik",0,0,0
"Hcls1",0,0,0
"Polq",0,0,0
"Gtf2e1",0,0,0
"Rabl3",0,0,0
"Ndufb4",0,0,0
"Fstl1",0,0,0
"Lrrc58",0,0,0
"Gsk3b",0,0,0
"Pla1a",0,0,0
"Adprh",0,0,0
"D930030I03Rik",0,0,0
"Cd80",0,1,0
"Timmdc1",0,0,0
"Poglut1",0,0,0
"Tmem39a",0,0,0
"Arhgap31",0,0,0
"Lsamp",0,1,0
"Zbtb20",0,0,0
"Qtrt2",0,0,0
"Ccdc191",0,0,0
"Atp6v1a",0,0,0
"Naa50",0,0,0
"Usf3",0,0,0
"Spice1",0,0,0
"Boc",0,0,0
"Gtpbp8",0,0,0
"Cd200r1",0,0,0
"Cd200r4",0,0,0
"Cd200r3",0,0,0
"Ccdc80",0,0,0
"Slc35a5",0,0,0
"Atg3",0,0,0
"Gm6030",0,0,0
"Btla",0,0,0
"Cd200",0,0,0
"Abhd10",0,-1,0
"Phldb2",0,0,0
"Gm7204",1,0,0
"Cip2a",0,0,0
"Ift57",0,0,0
"Cd47",-1,0,0
"Bbx",0,0,0
"Dubr",0,0,0
"Cblb",0,0,0
"Alcam",0,0,0
"Nfkbiz",0,0,0
"Nxpe3",0,0,0
"Cep97",0,0,0
"Zbtb11",0,0,0
"Pcnp",0,0,0
"Trmt10c",0,0,0
"Senp7",0,0,0
"Tfg",0,0,0
"Tomm70a",0,0,0
"Nit2",0,0,0
"Tbc1d23",0,0,0
"Cmss1",0,0,0
"Filip1l",0,0,0
"Dcbld2",0,0,0
"Cpox",0,0,0
"Cldnd1",0,1,0
"Riox2",0,0,0
"Crybg3",0,0,0
"Arl6",0,0,0
"Epha6",0,0,0
"Nsun3",0,0,0
"Arl13b",0,0,0
"Pros1",0,0,0
"4930453N24Rik",0,0,0
"Zfp654",0,0,0
"Cggbp1",0,0,0
"Chmp2b",0,0,0
"Cadm2",0,0,0
"Gbe1",0,0,0
"Robo1",0,0,0
"Gm24272",0,0,0
"Hspa13",0,0,0
"Samsn1",0,1,1
"Nrip1",0,0,0
"Gm9843",0,0,0
"Usp25",0,0,0
"Mir99ahg",0,0,0
"Btg3",0,0,0
"D16Ertd472e",0,0,0
"Ncam2",0,0,0
"Mir155hg",0,1,0
"Mrpl39",0,0,0
"Atp5j",0,0,0
"Gabpa",0,0,0
"App",0,0,0
"Ltn1",0,0,0
"Usp16",0,0,0
"Cct8",0,0,0
"Bach1",0,0,0
"Grik1",0,0,0
"Tiam1",0,0,0
"Sod1",0,0,0
"Scaf4",0,0,0
"Mis18a",0,0,0
"Eva1c",0,0,0
"Cfap298",0,0,0
"Synj1",0,0,0
"Paxbp1",0,0,0
"Ifnar2",0,0,0
"Il10rb",0,0,0
"Ifnar1",0,0,0
"Ifngr2",0,0,0
"Tmem50b",0,0,0
"Gart",0,0,0
"Son",0,0,0
"Atp5o",0,0,0
"Itsn1",0,0,0
"Atp5o.1",0,0,0
"Smim11",0,0,0
"Rcan1",0,0,0
"Runx1",0,0,0
"Setd4",0,0,0
"Cbr1",0,0,0
"Cbr3",0,0,0
"Dopey2",0,0,0
"Morc3",0,0,0
"Chaf1b",0,0,0
"Hlcs",0,0,0
"Pigp",0,0,0
"Ttc3",0,0,0
"Dscr3",0,0,0
"Dyrk1a",0,0,0
"Ets2",0,0,0
"Psmg1",0,0,0
"Brwd1",0,0,0
"Hmgn1",0,0,0
"Mx1",0,0,0
"Mx2",0,0,0
"Prdm15",0,0,0
"C2cd2",0,0,0
"B230307C23Rik",0,0,0
"A630089N07Rik",0,0,0
"Scaf8",0,0,0
"AC165953.2",0,0,0
"Arid1b",0,0,0
"Tmem242",0,0,0
"Zdhhc14",0,0,0
"Snx9",0,0,0
"Synj2",0,0,0
"Gtf2h5",0,0,0
"Tulp4",0,0,-1
"Gm15590",0,0,0
"Tmem181a",0,0,0
"Gm26848",0,0,0
"Dynlt1f",0,0,0
"Sytl3",0,0,0
"Ezr",0,0,0
"Rsph3b",0,0,0
"AC122413.1",0,0,0
"Rps6ka2",0,0,-1
"AC164314.1",0,0,0
"Fgfr1op",0,0,0
"Mpc1",0,0,0
"Sft2d1",0,0,0
"Pde10a",0,0,0
"Qk",0,0,0
"Prkn",0,0,0
"Agpat4",0,0,0
"Igf2r",0,-1,0
"Airn",0,0,0
"Mrpl18",0,0,0
"Tcp1",0,0,0
"Acat2",0,0,0
"Wtap",0,0,0
"Sod2",0,0,0
"Afdn",0,0,0
"1600012H06Rik",0,0,0
"Phf10",0,0,0
"Gm3448",0,0,0
"Ermard",0,0,0
"Fam120b",0,0,0
"Psmb1",0,0,1
"Tbp",0,0,0
"Pdcd2",0,0,0
"Prdm9",0,0,0
"Chd1",0,0,0
"Rgmb",0,0,0
"BC002059",0,0,0
"AC154200.1",0,0,0
"Riok2",0,0,0
"Lix1",0,0,0
"Lnpep",-1,0,0
"Spaca6",0,0,0
"Fpr1",0,0,0
"Fpr3",0,0,0
"Vmn2r103",0,0,0
"Ppp2r1a",0,0,0
"Zfp160",0,0,0
"Zfp51",0,0,0
"Zfp53",0,0,0
"9330136K24Rik",0,0,0
"Zfp52",0,0,0
"Zfp948",0,0,0
"Zfp942",0,0,0
"Zfp943",0,0,0
"Zfp994",0,0,0
"Gm7072",0,0,0
"Zfp944",0,0,0
"Vmn2r111",0,0,0
"Zfp945",0,0,0
"Zfp40",0,0,0
"Mmp25",0,0,1
"AC154766.3",0,0,0
"Thoc6",0,0,0
"Hcfc1r1",0,0,0
"Tnfrsf12a",0,0,0
"9530082P21Rik",0,0,0
"Flywch1",0,0,0
"Srrm2",0,0,0
"Elob",0,0,0
"Kctd5",0,0,0
"Pdpk1",0,0,0
"Amdhd2",0,0,0
"Abca3",0,0,0
"Rnps1",0,0,0
"E4f1",0,0,0
"Traf7",0,0,0
"Rab26os",0,0,0
"Pkd1",0,0,0
"Tsc2",0,0,0
"Zfp598",0,0,0
"Gfer",0,0,0
"Tbl3",0,0,0
"Rps2",0,0,0
"Snhg9",0,0,0
"Ndufb10",0,0,0
"Msrb1",0,0,0
"Hagh",0,0,0
"Nubp2",0,0,0
"Mapk8ip3",0,0,0
"Mrps34",0,0,0
"Jpt2",0,0,0
"Cramp1l",0,0,0
"Ift140",0,0,0
"Clcn7",0,-1,0
"BC003965",0,0,0
"Gnptg",0,0,0
"Ube2i",0,0,0
"Lmf1",0,0,0
"Haghl",0,0,0
"Fam173a",0,0,0
"Gm26694",0,0,0
"Stub1",0,0,0
"Rab40c",0,0,0
"Pigq",0,0,0
"Capn15",0,0,0
"Rab11fip3",0,0,0
"Decr2",0,0,0
"Gm8186",0,0,0
"Mrpl28",0,0,0
"Axin1",0,0,0
"Fam234a",0,0,0
"Luc7l",0,0,0
"Dusp1",0,0,0
"Ergic1",0,0,0
"Atp6v0e",0,0,0
"Crebrf",0,0,0
"Bnip1",0,0,0
"Cuta",0,0,0
"Ggnbp1",0,0,0
"Bak1",0,0,0
"Uqcc2",0,0,0
"Lemd2",0,0,0
"Hmga1",0,0,0
"AI413582",0,0,0
"Nudt3",0,0,0
"D17Wsu92e",0,0,0
"Snrpc",0,0,0
"Uhrf1bp1",0,0,0
"Taf11",0,0,0
"Anks1",0,0,0
"Zfp523",0,0,0
"Def6",0,0,0
"Ppard",0,0,0
"Rpl10a",0,0,0
"Fkbp5",0,0,0
"Srpk1",0,0,0
"Mapk14",0,0,0
"Brpf3",0,0,0
"Kctd20",0,0,0
"Stk38",0,0,0
"Srsf3",0,0,0
"Cdkn1a",0,0,0
"Ppil1",0,0,1
"BC004004",0,1,0
"Mtch1",0,0,0
"Pim1",-1,0,0
"Ccdc167",0,0,0
"Zfand3",0,0,0
"Btbd9",0,0,0
"Glo1",0,0,0
"Abcg1",0,0,0
"Wdr4",0,0,0
"Ndufv3",0,0,0
"Pknox1",0,0,0
"U2af1",0,0,0
"Brd4",0,0,0
"Akap8",0,0,0
"Akap8l",0,0,0
"Wiz",0,0,0
"Cyp4f16",0,0,0
"Zfp871",0,0,0
"Zfp799",0,0,0
"Cyp4f13",0,0,0
"Zfp952",0,0,0
"Zfp81",0,0,0
"Adamts10",0,0,0
"Myo1f",0,0,0
"Hnrnpm",0,0,0
"March2",0,0,0
"Rab11b",0,0,0
"Rps28",0,0,0
"Ndufa7",0,0,0
"Cd320",0,0,0
"Platr17",0,0,0
"BC051226",0,0,0
"Daxx",0,0,0
"Tapbp",0,0,0
"Rgl2",0,0,0
"Pfdn6",0,0,0
"Rps18",0,1,1
"Vps52",0,0,0
"H2-K2",0,0,0
"H2-K1",-1,0,0
"Ring1",0,-1,0
"Brd2",0,0,0
"H2-DMa",0,0,0
"H2-DMb1",0,0,0
"Psmb9",0,0,0
"Tap1",-1,0,0
"Psmb8",0,0,0
"Tap2",0,0,0
"H2-Ab1",0,0,0
"H2-Aa",0,1,0
"H2-Eb1",0,0,0
"Rnf5",0,0,0
"Agpat1",0,0,0
"Stk19",0,0,0
"Dxo",0,0,0
"Skiv2l",0,0,0
"Nelfe",0,0,0
"Cfb",0,0,0
"C2",0,0,0
"Ehmt2",0,0,0
"Neu1",0,0,0
"1110038B12Rik",0,0,0
"Lsm2",0,0,0
"Clic1",0,1,0
"Abhd16a",0,0,0
"Csnk2b",0,0,1
"D17H6S53E",0,0,0
"Bag6",0,0,0
"Prrc2a",0,0,0
"Aif1",0,0,1
"Lst1",0,0,0
"Tnf",0,0,0
"Lta",0,0,0
"Nfkbil1",0,0,0
"Gm16181",0,0,0
"Ddx39b",0,0,0
"H2-D1",-1,0,0
"H2-Q4",0,0,0
"H2-Q6",0,0,0
"H2-Q7",0,0,0
"Gtf2h4",0,0,0
"Ier3",0,0,0
"Flot1",0,0,0
"Tubb5",0,1,1
"Ppp1r18",0,0,0
"Dhx16",0,0,0
"2310061I04Rik",0,0,0
"Atat1",0,0,0
"Mrps18b",0,0,0
"Ppp1r10",0,0,0
"Rbx1-ps",0,0,0
"Abcf1",0,0,0
"Prr3",0,0,0
"Gnl1",0,0,0
"A930015D03Rik",0,0,0
"H2-T24",0,0,0
"H2-T23",0,0,0
"H2-T22",0,0,0
"Gm6034",0,0,0
"Gm19684",0,0,0
"Rpp21",0,0,0
"Trim26",-1,0,0
"Ppp1r11",-1,0,0
"Znrd1",0,0,0
"H2-M3",0,0,0
"H2-M2",0,1,0
"Olfr110",0,0,0
"Olfr111",0,0,0
"Gm26917",0,0,0
"CT010467.1",0,0,0
"Gm42418",0,0,0
"Crisp1",0,0,0
"Cenpq",0,0,0
"Mut",0,0,0
"Cd2ap",0,0,0
"Tnfrsf21",0,0,0
